# 0lam 1Uhub 2beta 3tpri 4tsec 5fill 6mag 7den_max 8den_min 9swave 10dwave
      0.14206100	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     277.22893520	       4.26313730	     -22.50334330	       4.43996930	       1.40410250	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.13750500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     283.06400860	       4.30487420	     -23.96292480	       4.62343780	       1.50167320	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.13309500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     288.54909510	       4.34600400	     -25.52605150	       4.80559640	       1.60452940	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.12853200	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     294.04956120	       4.38937240	     -27.31701200	       4.99926020	       1.72078310	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.12563800	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     305.01172010	       4.41767470	     -28.55999140	       5.12484810	       1.80035660	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.12289500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     318.05319060	       4.44531530	     -29.82391930	       5.24601480	       1.88032830	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.12021200	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     331.72160560	       4.47285490	     -31.14985020	       5.36663810	       1.96328940	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.11758800	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     346.02637920	       4.50025410	     -32.54202240	       5.48680440	       2.04934840	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.11491900	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     361.63717880	       4.52860570	     -34.06490310	       5.61137350	       2.14235430	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.11231000	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     378.04103420	       4.55683160	     -35.66894570	       5.73553890	       2.23907230	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
